7.665356285974789241e-01,0.000000000000000000e+00,2.334643714025211314e-01
8.013952043627342592e-01,1.341202644602227864e-02,1.851927691912434448e-01
8.172638780617235144e-01,3.628895997651067351e-02,1.464471619617657983e-01
8.240991031237749898e-01,5.583584393403861340e-02,1.200650529421864454e-01
8.154661706737336146e-01,8.054911994300126277e-02,1.039847093832651642e-01
7.916310347533226377e-01,1.165152839642801391e-01,9.185368128239722318e-02
7.597041244101249147e-01,1.654209666598115691e-01,7.487490893006353010e-02
7.317489327943376143e-01,2.237468189568532495e-01,4.450424824880917091e-02
7.164698311208532733e-01,2.835301688791467267e-01,0.000000000000000000e+00
6.653250250122628717e-01,3.346749749877371838e-01,0.000000000000000000e+00
6.316617323924647032e-01,3.682992597671908563e-01,3.900784034436018648e-05
6.197479260029752357e-01,3.801855512841161855e-01,6.652271290850769703e-05
6.272449173828739122e-01,3.727550826171260878e-01,0.000000000000000000e+00
6.454013813324318560e-01,3.545986186675681440e-01,0.000000000000000000e+00
6.626132373729547442e-01,3.373867626270452003e-01,0.000000000000000000e+00
6.686110250789449871e-01,3.313889749210550129e-01,0.000000000000000000e+00
6.585558225406754618e-01,3.414441774593245382e-01,0.000000000000000000e+00
6.349039355824463993e-01,3.650960644175536562e-01,0.000000000000000000e+00
6.061745099043458485e-01,3.938254900956540960e-01,0.000000000000000000e+00
5.830074832266821661e-01,4.169925167733178339e-01,0.000000000000000000e+00
5.733477171509338000e-01,4.266522828490661445e-01,0.000000000000000000e+00
5.791100835958454818e-01,4.208899164041545182e-01,0.000000000000000000e+00
5.958343572562496693e-01,4.041656427437503862e-01,0.000000000000000000e+00
6.152348210489315683e-01,3.847651789510683762e-01,0.000000000000000000e+00
6.292277936518446690e-01,3.707722063481552754e-01,0.000000000000000000e+00
6.335591779952203240e-01,3.664408220047796760e-01,0.000000000000000000e+00
6.294545912246056751e-01,3.705454087753942694e-01,0.000000000000000000e+00
6.225464839434644571e-01,3.774535160565354874e-01,0.000000000000000000e+00
6.195665383084734135e-01,3.804334616915266420e-01,0.000000000000000000e+00
6.245226436882712617e-01,3.754773563117287383e-01,0.000000000000000000e+00
6.364995741349356306e-01,3.635004258650643694e-01,0.000000000000000000e+00
6.503227784681435697e-01,3.496772215318564303e-01,0.000000000000000000e+00
6.596287734658980995e-01,3.403712265341019005e-01,0.000000000000000000e+00
6.605743437317828093e-01,3.394256562682172462e-01,0.000000000000000000e+00
6.542145195237198951e-01,3.457854804762800494e-01,0.000000000000000000e+00
6.463201359492647402e-01,3.536798640507353153e-01,0.000000000000000000e+00
6.445942838750254866e-01,3.554057161249745134e-01,0.000000000000000000e+00
6.545222139867662436e-01,3.454777860132337564e-01,0.000000000000000000e+00
6.759962474897172058e-01,3.240037525102827942e-01,0.000000000000000000e+00
7.027188967441279077e-01,2.972811032558720923e-01,0.000000000000000000e+00
7.249577773455098129e-01,2.750422226544901871e-01,0.000000000000000000e+00
7.343077446388780460e-01,2.656922553611219540e-01,0.000000000000000000e+00
7.279925446793791277e-01,2.719801415456287730e-01,2.731377499217487338e-05
7.107045738020689729e-01,2.892143565568741082e-01,8.106964105686452623e-05
6.931359286875071746e-01,3.067652476317526689e-01,9.882368074012416791e-05
6.874151449369279021e-01,3.125001917708750132e-01,8.466329219700717611e-05
7.014925736210796403e-01,2.984540685536047899e-01,5.335782531555822240e-05
7.350580862420967865e-01,2.649176287064051727e-01,2.428505149808846987e-05
7.793367940129074523e-01,2.206599839893526038e-01,3.221997739946083474e-06
8.208277319198565847e-01,1.789463798293718932e-01,2.258882507715266890e-04
8.045340718510356481e-01,1.511361105562130658e-01,4.432981759275133465e-02
7.546638847664767225e-01,1.408919293415855922e-01,1.044441858919376992e-01
7.119319384295312858e-01,1.419134915466139513e-01,1.461545700238547074e-01
6.960594178241121810e-01,1.405473205001352699e-01,1.633932616757525769e-01
7.170808594255769775e-01,1.222481370125274719e-01,1.606710035618955645e-01
7.698919574536573496e-01,7.883289173171272035e-02,1.512751508146299440e-01
8.360588714740102567e-01,1.288414716889932018e-02,1.510569813570904751e-01
8.284611581274348158e-01,7.449036674147562669e-04,1.707939382051504307e-01
7.891859599152840632e-01,0.000000000000000000e+00,2.108140400847159646e-01
7.394607552618646107e-01,0.000000000000000000e+00,2.605392447381353893e-01
